"bike_id","month","monthly_util","monthly_util_percent"
19,9,0.00887461419753086,0.887461419753086
19,10,0.00435745221027479,0.435745221027479
19,11,0.0033125,0.33125
19,12,0.00186865292712067,0.186865292712067
20,1,0.00118652927120669,0.118652927120669
20,2,0.00310309193121693,0.310309193121693
20,3,0.000304286140979689,0.0304286140979689
20,4,0.000699845679012346,0.0699845679012346
20,5,0.00313470728793309,0.313470728793309
20,6,0.00283989197530864,0.283989197530864
20,7,0.00209490740740741,0.209490740740741
20,8,0.00133997909199522,0.133997909199522
20,9,0.00159722222222222,0.159722222222222
20,10,0.00225731780167264,0.225731780167264
20,11,0.0018221450617284,0.182214506172839
20,12,0.000473043608124253,0.0473043608124253
21,1,0.00149529569892473,0.149529569892473
21,2,0.000366236772486773,0.0366236772486773
21,3,0.00322020609318996,0.322020609318996
21,4,0.00162692901234568,0.162692901234568
21,5,0.0021505376344086,0.21505376344086
21,6,0.00178125,0.178125
21,7,0.00135640681003584,0.135640681003584
21,8,0.00448402031063321,0.448402031063321
21,9,0.00249922839506173,0.249922839506173
21,10,0.00224462365591398,0.224462365591398
21,11,0.000420910493827161,0.0420910493827161
21,12,0.000782556750298686,0.0782556750298686
22,3,0.00166517323775388,0.166517323775388
22,4,0.00161496913580247,0.161496913580247
22,5,0.000653001792114695,0.0653001792114695
22,6,0.00118132716049383,0.118132716049383
22,7,0.00269451911589008,0.269451911589008
22,8,0.00276060334528076,0.276060334528076
22,9,0.00130362654320988,0.130362654320988
22,10,0.00176971326164875,0.176971326164875
22,11,0.00168711419753086,0.168711419753086
22,12,0.00056526284348865,0.056526284348865
23,1,0.00185259856630824,0.185259856630824
23,2,0.000271990740740741,0.0271990740740741
23,3,0.000580570489844683,0.0580570489844683
23,4,0.00362037037037037,0.362037037037037
23,5,0.00170885603345281,0.170885603345281
23,6,0.00291898148148148,0.291898148148148
23,7,0.00178987455197133,0.178987455197133
23,8,0.00159460872162485,0.159460872162485
23,9,0.0042716049382716,0.42716049382716
23,10,0.00182833034647551,0.182833034647551
23,11,0.000623070987654321,0.0623070987654321
24,1,0.000337888291517324,0.0337888291517324
24,2,0.00179191468253968,0.179191468253968
24,3,0.00216211170848268,0.216211170848268
24,4,0.0013641975308642,0.13641975308642
24,5,0.00242458183990442,0.242458183990442
24,6,0.000835262345679012,0.0835262345679012
24,7,0.00155652628434886,0.155652628434887
24,8,0.00236447132616487,0.236447132616487
24,9,0.0010366512345679,0.10366512345679
24,10,0.00126642771804062,0.126642771804062
24,11,0.000326003086419753,0.0326003086419753
25,2,0.00031332671957672,0.031332671957672
25,3,0.000218413978494624,0.0218413978494624
25,5,0.000576090203106332,0.0576090203106332
25,6,0.00311728395061728,0.311728395061728
25,7,0.00570415173237754,0.570415173237754
25,8,0.00184214456391876,0.184214456391876
25,9,0.00223842592592593,0.223842592592593
25,10,0.00117010155316607,0.117010155316607
25,11,0.000610725308641975,0.0610725308641975
25,12,0.000494698327359618,0.0494698327359618
26,1,0.00344235364396655,0.344235364396655
26,2,0.000218667328042328,0.0218667328042328
26,3,0.00214307048984468,0.214307048984468
26,4,0.000663194444444444,0.0663194444444444
26,5,7.61648745519713e-05,0.00761648745519713
26,7,0.000403972520908005,0.0403972520908005
26,9,0.000780478395061728,0.0780478395061728
26,10,0.00086581541218638,0.086581541218638
26,12,0.00147326762246117,0.147326762246117
27,1,0.000502538829151732,0.0502538829151732
27,2,0.00139054232804233,0.139054232804233
27,4,0.000364197530864198,0.0364197530864198
27,5,0.00598939665471924,0.598939665471924
27,6,0.00508564814814815,0.508564814814815
27,7,0.00428539426523298,0.428539426523298
27,8,0.0141207437275986,1.41207437275986
27,9,0.00170871913580247,0.170871913580247
27,10,0.000393518518518519,0.0393518518518519
27,12,0.000326687574671446,0.0326687574671446
28,1,0.000295698924731183,0.0295698924731183
28,3,0.0016543458781362,0.16543458781362
28,4,0.00264814814814815,0.264814814814815
28,5,0.00161290322580645,0.161290322580645
28,6,0.00162037037037037,0.162037037037037
28,7,0.00158340800477897,0.158340800477897
28,8,0.00264784946236559,0.264784946236559
28,9,0.00479899691358025,0.479899691358025
28,11,0.00253279320987654,0.253279320987654
28,12,0.00102262544802867,0.102262544802867
29,1,0.000474537037037037,0.0474537037037037
29,2,0.000291005291005291,0.0291005291005291
29,3,0.00137582138590203,0.137582138590203
29,4,0.00134645061728395,0.134645061728395
29,5,0.00119175627240143,0.119175627240143
29,6,0.000671682098765432,0.0671682098765432
29,7,0.0059740890083632,0.59740890083632
29,8,0.014544504181601,1.4544504181601
29,9,0.0210551697530864,2.10551697530864
29,10,0.020455495818399,2.0455495818399
29,11,0.0170466820987654,1.70466820987654
29,12,0.0106884707287933,1.06884707287933
30,1,0.000163530465949821,0.0163530465949821
30,2,0.000319940476190476,0.0319940476190476
30,3,0.000994623655913979,0.0994623655913979
30,4,0.000374614197530864,0.0374614197530864
30,5,0.00262992831541219,0.262992831541219
30,6,0.00246836419753086,0.246836419753086
30,7,0.00151919056152927,0.151919056152927
30,8,0.00170885603345281,0.170885603345281
30,9,0.00359645061728395,0.359645061728395
30,10,0.00213298984468339,0.213298984468339
30,11,0.0020516975308642,0.20516975308642
30,12,0.0015621266427718,0.15621266427718
31,1,0.00156847371565114,0.156847371565113
31,2,0.00276703042328042,0.276703042328042
31,3,0.00385640681003584,0.385640681003584
31,4,0.00694328703703704,0.694328703703704
31,5,0.00502986857825567,0.502986857825568
31,6,0.00108757716049383,0.108757716049383
31,7,0.00403001792114695,0.403001792114695
31,8,0.00114433990442055,0.114433990442055
31,9,0.00307908950617284,0.307908950617284
31,10,0.00554062126642772,0.554062126642772
31,11,0.000673611111111111,0.0673611111111111
31,12,0.000515232974910394,0.0515232974910394
32,1,0.000688844086021505,0.0688844086021505
32,2,0.000151703042328042,0.0151703042328042
32,3,0.00107190860215054,0.107190860215054
32,5,0.0029599761051374,0.29599761051374
32,6,0.00301466049382716,0.301466049382716
32,7,0.00140120967741935,0.140120967741935
32,8,0.00284647550776583,0.284647550776583
32,9,0.00273726851851852,0.273726851851852
32,10,0.000728419952210275,0.0728419952210275
32,11,0.00222916666666667,0.222916666666667
33,5,0.0117947281959379,1.17947281959379
33,6,0.0156319444444444,1.56319444444444
33,7,0.0163298984468339,1.63298984468339
33,8,0.0164751344086022,1.64751344086022
33,9,0.016366512345679,1.6366512345679
33,10,0.0165867682198327,1.65867682198327
33,11,0.00744174382716049,0.744174382716049
33,12,0.00950903524492234,0.950903524492234
35,3,0.000484244324970131,0.0484244324970131
35,5,0.000335648148148148,0.0335648148148148
35,7,0.00037037037037037,0.037037037037037
35,8,7.35513739545998e-05,0.00735513739545998
35,10,0.00023073476702509,0.023073476702509
36,1,0.000979316009557945,0.0979316009557945
36,2,0.000244708994708995,0.0244708994708995
36,3,0.000573103345280765,0.0573103345280765
36,4,0.000869212962962963,0.0869212962962963
36,5,0.00251680107526882,0.251680107526882
36,6,0.00184992283950617,0.184992283950617
36,7,0.00275126941457587,0.275126941457587
36,8,0.00111671146953405,0.111671146953405
36,9,0.00076195987654321,0.076195987654321
36,10,0.000812425328554361,0.0812425328554361
36,11,0.00186612654320988,0.186612654320988
36,12,0.0012869623655914,0.12869623655914
37,1,0.00181526284348865,0.181526284348865
37,2,0.00533854166666667,0.533854166666667
37,3,0.00185483870967742,0.185483870967742
37,4,0.00154243827160494,0.154243827160494
37,5,0.000716472520908005,0.0716472520908005
37,6,0.00216936728395062,0.216936728395062
37,7,0.00171296296296296,0.171296296296296
37,8,0.00171594982078853,0.171594982078853
37,9,0.00258256172839506,0.258256172839506
37,10,0.000618652927120669,0.0618652927120669
37,11,0.000387731481481481,0.0387731481481481
37,12,9.89396654719235e-05,0.00989396654719235
38,1,0.000701538231780167,0.0701538231780167
38,2,0.00068369708994709,0.068369708994709
38,3,0.00262432795698925,0.262432795698925
38,5,0.000503285543608124,0.0503285543608124
38,6,0.000315200617283951,0.0315200617283951
38,7,5.93637992831541e-05,0.00593637992831541
38,8,0.000418533452807646,0.0418533452807646
38,9,0.000650462962962963,0.0650462962962963
38,10,0.000305779569892473,0.0305779569892473
38,11,0.000229166666666667,0.0229166666666667
39,1,0.00173909796893668,0.173909796893668
39,2,0.00183531746031746,0.183531746031746
39,3,0.00208557347670251,0.208557347670251
39,4,0.00250733024691358,0.250733024691358
39,5,0.000933019713261649,0.0933019713261649
39,6,0.00390239197530864,0.390239197530864
39,7,0.00398036140979689,0.398036140979689
39,8,0.00168608124253286,0.168608124253286
39,9,0.00413271604938272,0.413271604938272
39,10,0.000468189964157706,0.0468189964157706
39,11,0.00152121913580247,0.152121913580247
40,1,0.000225134408602151,0.0225134408602151
40,2,0.0010958167989418,0.10958167989418
40,3,0.00174245818399044,0.174245818399044
40,4,0.000938271604938272,0.0938271604938272
40,5,0.00188582735961768,0.188582735961768
40,6,0.00123958333333333,0.123958333333333
40,7,0.000931899641577061,0.0931899641577061
40,8,0.000137768817204301,0.0137768817204301
40,10,8.92323775388292e-05,0.00892323775388291
41,1,0.000280017921146953,0.0280017921146953
41,2,0.000627893518518519,0.0627893518518518
41,3,0.0015255376344086,0.15255376344086
41,4,0.000381944444444444,0.0381944444444444
41,5,0.000972222222222222,0.0972222222222222
41,6,0.00228279320987654,0.228279320987654
41,7,0.00383400537634409,0.383400537634409
41,8,0.00299096475507766,0.299096475507766
41,9,0.00152314814814815,0.152314814814815
41,10,0.00091547192353644,0.091547192353644
41,11,0.000172067901234568,0.0172067901234568
41,12,6.86977299880526e-05,0.00686977299880526
42,1,0.000442428315412186,0.0442428315412186
42,3,0.00169578853046595,0.169578853046595
42,4,0.0016087962962963,0.16087962962963
42,5,0.000711618876941458,0.0711618876941458
42,6,0.000968364197530864,0.0968364197530864
42,7,0.00338709677419355,0.338709677419355
42,8,0.00114508661887694,0.114508661887694
42,9,0.00164853395061728,0.164853395061728
42,10,0.00339045698924731,0.339045698924731
42,11,0.00181905864197531,0.181905864197531
42,12,0.0014799880525687,0.14799880525687
43,1,0.000359916367980884,0.0359916367980884
43,2,0.00114500661375661,0.114500661375661
43,3,0.00111783154121864,0.111783154121864
43,4,0.000664737654320988,0.0664737654320988
43,5,0.00357676224611708,0.357676224611709
43,6,0.003625,0.3625
43,7,0.00191756272401434,0.191756272401434
43,8,0.000786663679808841,0.0786663679808841
43,9,0.00208526234567901,0.208526234567901
43,10,0.00471848864994026,0.471848864994026
43,11,0.00216358024691358,0.216358024691358
44,1,0.000371863799283154,0.0371863799283154
44,2,0.00186177248677249,0.186177248677249
44,3,0.00056526284348865,0.056526284348865
44,4,0.000734567901234568,0.0734567901234568
44,5,0.00111596475507766,0.111596475507766
44,6,0.0025408950617284,0.254089506172839
44,7,0.00288679808841099,0.288679808841099
44,8,0.00248655913978495,0.248655913978495
44,9,0.00345756172839506,0.345756172839506
44,10,0.00386536738351254,0.386536738351254
44,11,0.00136226851851852,0.136226851851852
44,12,0.000457362604540024,0.0457362604540024
45,1,0.00137470131421744,0.137470131421744
45,2,0.000298445767195767,0.0298445767195767
45,3,0.000329301075268817,0.0329301075268817
45,4,0.00178973765432099,0.178973765432099
45,6,0.000796296296296296,0.0796296296296296
45,7,0.00243391577060932,0.243391577060932
45,8,0.00170437574671446,0.170437574671446
45,9,0.00154976851851852,0.154976851851852
45,11,0.00174961419753086,0.174961419753086
45,12,0.00340165770609319,0.340165770609319
46,1,0.00040807945041816,0.040807945041816
46,2,0.00097594246031746,0.097594246031746
46,3,0.00225470430107527,0.225470430107527
46,4,0.00163271604938272,0.163271604938272
46,5,0.0038691009557945,0.38691009557945
46,6,0.00321026234567901,0.321026234567901
46,7,0.00355585424133811,0.355585424133811
46,8,0.000792637395459976,0.0792637395459976
46,9,0.00046412037037037,0.046412037037037
46,10,0.000795624253285544,0.0795624253285544
46,11,0.00019212962962963,0.019212962962963
46,12,0.00027665770609319,0.027665770609319
47,1,0.00126754778972521,0.126754778972521
47,2,0.000494791666666667,0.0494791666666667
47,3,0.000199372759856631,0.0199372759856631
47,6,0.00010841049382716,0.010841049382716
47,7,0.000395385304659498,0.0395385304659498
47,8,0.000840427120669056,0.0840427120669056
47,9,0.00139429012345679,0.139429012345679
47,10,0.00317876344086021,0.317876344086022
47,11,0.00121296296296296,0.121296296296296
47,12,0.00213971027479092,0.213971027479092
48,3,0.000494698327359618,0.0494698327359618
48,5,0.000712738948626045,0.0712738948626045
48,6,0.000481867283950617,0.0481867283950617
48,7,0.00236447132616487,0.236447132616487
48,8,0.000881123058542413,0.0881123058542413
48,9,0.0012716049382716,0.12716049382716
48,10,0.000423013739545998,0.0423013739545998
48,11,0.000983024691358025,0.0983024691358025
48,12,0.001158527479092,0.1158527479092
49,1,0.00130413679808841,0.130413679808841
49,2,0.000793650793650794,0.0793650793650794
49,4,0.00397106481481481,0.397106481481481
49,5,0.00165322580645161,0.165322580645161
49,6,0.00396064814814815,0.396064814814815
49,7,0.00230100059737157,0.230100059737156
49,8,0.00280279271206691,0.280279271206691
49,9,0.000749614197530864,0.0749614197530864
50,1,0.00126568100358423,0.126568100358423
50,3,0.000538381123058542,0.0538381123058542
50,4,0.00249845679012346,0.249845679012346
50,5,0.00013328853046595,0.013328853046595
50,8,0.00114583333333333,0.114583333333333
50,9,0.000893518518518519,0.0893518518518518
50,10,0.000218040621266428,0.0218040621266428
50,11,0.000788966049382716,0.0788966049382716
50,12,0.000222894265232975,0.0222894265232975
51,1,0.00081989247311828,0.081989247311828
51,2,0.00124297288359788,0.124297288359788
51,3,0.00101814516129032,0.101814516129032
51,4,0.00213811728395062,0.213811728395062
51,5,0.000676523297491039,0.0676523297491039
51,6,0.00353703703703704,0.353703703703704
51,7,0.000461096176821983,0.0461096176821983
51,8,0.000882616487455197,0.0882616487455197
51,9,0.00177276234567901,0.177276234567901
51,10,0.00359953703703704,0.359953703703704
51,11,0.000740354938271605,0.0740354938271605
52,1,0.00116450119474313,0.116450119474313
52,2,0.00188822751322751,0.188822751322751
52,3,0.00171818996415771,0.171818996415771
52,4,0.00142824074074074,0.142824074074074
52,5,0.0023349761051374,0.23349761051374
52,6,0.00171489197530864,0.171489197530864
52,7,0.000960648148148148,0.0960648148148148
52,8,0.0006985513739546,0.06985513739546
52,9,0.00197145061728395,0.197145061728395
52,10,0.0022797192353644,0.22797192353644
52,11,0.000670138888888889,0.0670138888888889
52,12,0.00061491935483871,0.061491935483871
53,1,0.0014426523297491,0.14426523297491
53,2,0.00110243055555556,0.110243055555556
53,3,0.00174731182795699,0.174731182795699
53,4,0.00204282407407407,0.204282407407407
53,5,0.00231742831541219,0.231742831541219
53,6,0.0033287037037037,0.33287037037037
53,7,0.00500709378733572,0.500709378733572
53,8,0.00413007765830346,0.413007765830346
53,9,0.00122337962962963,0.122337962962963
53,10,0.000790770609318996,0.0790770609318996
53,11,0.000440972222222222,0.0440972222222222
53,12,0.00228979988052569,0.228979988052569
54,2,0.0010094246031746,0.10094246031746
54,3,0.000554435483870968,0.0554435483870968
54,4,0.00118827160493827,0.118827160493827
54,5,0.000530913978494624,0.0530913978494624
54,6,0.0012758487654321,0.12758487654321
54,7,0.000281137992831541,0.0281137992831541
54,8,0.000701538231780167,0.0701538231780167
54,9,0.00237885802469136,0.237885802469136
54,10,0.00204898446833931,0.204898446833931
54,11,0.00051466049382716,0.051466049382716
54,12,0.00198290023894863,0.198290023894863
55,1,0.00108833632019116,0.108833632019116
55,2,0.00130415013227513,0.130415013227513
55,3,0.000452135603345281,0.0452135603345281
55,4,0.000168595679012346,0.0168595679012346
55,8,0.000393145161290323,0.0393145161290323
55,9,0.00328009259259259,0.328009259259259
55,10,0.0010659348864994,0.10659348864994
55,11,0.00305594135802469,0.305594135802469
55,12,0.00316942951015532,0.316942951015532
56,1,0.00212738948626045,0.212738948626045
56,2,0.000209160052910053,0.0209160052910053
56,4,0.000694058641975309,0.0694058641975309
56,5,0.00188060035842294,0.188060035842294
56,6,0.00123341049382716,0.123341049382716
56,7,0.00122013142174432,0.122013142174433
56,8,0.00424880525686977,0.424880525686977
56,9,0.00704938271604938,0.704938271604938
56,10,0.0174768518518519,1.74768518518519
56,11,0.0171284722222222,1.71284722222222
56,12,0.0116431451612903,1.16431451612903
57,1,0.000197505973715651,0.0197505973715651
57,2,0.00041087962962963,0.041087962962963
57,3,0.00133699223416965,0.133699223416965
57,4,0.00367399691358025,0.367399691358025
57,5,0.0028218339307049,0.28218339307049
57,6,0.00257253086419753,0.257253086419753
57,7,0.000529793906810036,0.0529793906810036
57,8,0.000591397849462366,0.0591397849462366
57,9,0.000545138888888889,0.0545138888888889
57,10,0.00170213560334528,0.170213560334528
58,1,0.00109543010752688,0.109543010752688
58,2,0.0010536541005291,0.10536541005291
58,3,0.00263328853046595,0.263328853046595
58,4,0.0017608024691358,0.17608024691358
58,5,0.000448028673835125,0.0448028673835125
58,6,0.00393711419753086,0.393711419753086
58,7,0.00068660394265233,0.068660394265233
58,8,0.000183691756272401,0.0183691756272401
58,9,0.000274691358024691,0.0274691358024691
58,10,0.00012134109916368,0.012134109916368
58,11,0.000448688271604938,0.0448688271604938
58,12,0.00145086618876941,0.145086618876941
59,1,0.00170624253285544,0.170624253285544
59,2,0.00108424272486772,0.108424272486772
59,3,0.00197281959378734,0.197281959378734
59,4,0.0014170524691358,0.14170524691358
59,6,0.00311149691358025,0.311149691358025
59,7,0.00603494623655914,0.603494623655914
59,8,0.0018477449223417,0.18477449223417
59,10,0.00143742532855436,0.143742532855436
59,11,0.00167939814814815,0.167939814814815
60,1,0.0041823476702509,0.41823476702509
60,2,0.00130787037037037,0.130787037037037
60,3,0.00293981481481481,0.293981481481481
60,4,0.000899305555555556,0.0899305555555556
60,5,0.00223080943847073,0.223080943847073
60,6,0.00258063271604938,0.258063271604938
60,7,0.00134595280764636,0.134595280764636
60,8,0.00218936678614098,0.218936678614098
60,9,0.00463194444444444,0.463194444444444
60,10,0.00148185483870968,0.148185483870968
60,11,0.000962962962962963,0.0962962962962963
61,1,0.000109020310633214,0.0109020310633214
61,2,0.000317873677248677,0.0317873677248677
61,3,0.000679510155316607,0.0679510155316607
61,4,0.00129899691358025,0.129899691358025
61,5,0.000172491039426523,0.0172491039426523
61,6,0.000756172839506173,0.0756172839506173
61,7,0.000152329749103943,0.0152329749103943
61,8,9.96863799283154e-05,0.00996863799283154
61,9,0.000388117283950617,0.0388117283950617
61,10,0.000212440262843489,0.0212440262843489
62,2,0.000506779100529101,0.0506779100529101
62,3,0.000919578853046595,0.0919578853046595
62,4,0.00336921296296296,0.336921296296296
62,5,0.00314254778972521,0.314254778972521
62,6,0.0036195987654321,0.36195987654321
62,7,0.00114060633213859,0.114060633213859
62,8,0.0013235513739546,0.13235513739546
62,9,0.000272376543209877,0.0272376543209877
63,2,0.00101479828042328,0.101479828042328
63,3,0.000976329151732377,0.0976329151732377
63,4,0.00117168209876543,0.117168209876543
63,5,0.00192540322580645,0.192540322580645
63,6,0.00376234567901235,0.376234567901235
63,7,0.000809065113500597,0.0809065113500597
63,8,0.00228793309438471,0.228793309438471
63,9,0.00172608024691358,0.172608024691358
63,10,0.0048991935483871,0.48991935483871
63,11,0.000335262345679012,0.0335262345679012
63,12,0.00146617383512545,0.146617383512545
64,1,0.00113649940262843,0.113649940262844
64,2,0.00126405423280423,0.126405423280423
64,3,0.000535020908004779,0.0535020908004779
64,4,0.00556442901234568,0.556442901234568
64,5,0.00225283751493429,0.225283751493429
64,8,0.000219534050179211,0.0219534050179211
64,9,0.00184722222222222,0.184722222222222
64,10,0.0034923835125448,0.34923835125448
64,11,0.00247222222222222,0.247222222222222
64,12,0.000385678016726404,0.0385678016726404
65,1,0.0022793458781362,0.22793458781362
65,2,0.00074239417989418,0.074239417989418
65,4,0.00138850308641975,0.138850308641975
65,5,0.00173499103942652,0.173499103942652
65,6,0.00292592592592593,0.292592592592593
65,7,0.00263851553166069,0.263851553166069
65,8,0.00416293309438471,0.416293309438471
65,9,0.00229166666666667,0.229166666666667
65,11,0.00106828703703704,0.106828703703704
65,12,0.00176709976105137,0.176709976105137
66,2,0.000207506613756614,0.0207506613756614
66,3,0.00093563321385902,0.093563321385902
66,4,0.00170293209876543,0.170293209876543
66,7,0.00524081541218638,0.524081541218638
66,8,0.014872311827957,1.4872311827957
66,9,0.0197453703703704,1.97453703703704
66,10,0.0216263440860215,2.16263440860215
66,11,0.0135351080246914,1.35351080246914
66,12,0.00827658303464755,0.827658303464755
67,1,0.00262059438470729,0.262059438470729
67,2,0.00206886574074074,0.206886574074074
67,3,0.000699298088410992,0.0699298088410992
67,4,0.000965277777777778,0.0965277777777778
67,5,0.000904271206690561,0.0904271206690561
67,6,0.00288811728395062,0.288811728395062
67,7,0.00380114994026284,0.380114994026284
67,8,0.0163653673835125,1.63653673835125
67,9,0.0185918209876543,1.85918209876543
67,10,0.0205017921146953,2.05017921146953
67,11,0.0125358796296296,1.25358796296296
67,12,0.01125,1.125
68,1,0.000224761051373955,0.0224761051373955
68,2,0.000183945105820106,0.0183945105820106
68,3,0.000343862007168459,0.0343862007168459
68,4,0.00140162037037037,0.140162037037037
68,5,0.00196460573476702,0.196460573476702
68,6,0.00053587962962963,0.053587962962963
68,7,0.0014885752688172,0.14885752688172
68,8,0.00125261350059737,0.125261350059737
68,9,0.000625,0.0625
68,10,0.000474537037037037,0.0474537037037037
68,11,0.00112422839506173,0.112422839506173
68,12,0.00135304659498208,0.135304659498208
69,2,0.000287285052910053,0.0287285052910053
69,4,0.00302854938271605,0.302854938271605
69,7,0.0040076164874552,0.40076164874552
69,8,0.00272774790919952,0.272774790919952
69,9,0.00619483024691358,0.619483024691358
69,10,0.0110797491039427,1.10797491039427
69,11,0.011087962962963,1.1087962962963
69,12,0.0146919802867384,1.46919802867384
70,1,0.00274193548387097,0.274193548387097
70,2,0.00139219576719577,0.139219576719577
70,3,0.000654868578255675,0.0654868578255675
70,4,0.00259799382716049,0.259799382716049
70,5,0.00130301672640382,0.130301672640382
70,6,0.00317091049382716,0.317091049382716
70,7,0.00330757168458781,0.330757168458781
70,8,0.002132243130227,0.2132243130227
70,9,0.000793981481481481,0.0793981481481481
70,10,0.000736260454002389,0.073626045400239
70,11,0.000895061728395062,0.0895061728395062
71,1,0.00068660394265233,0.068660394265233
71,2,0.00054604828042328,0.054604828042328
71,3,0.00239994026284349,0.239994026284349
71,4,0.000409336419753086,0.0409336419753086
71,6,0.00221141975308642,0.221141975308642
71,7,0.00284610215053763,0.284610215053763
71,8,0.002701986260454,0.2701986260454
71,9,0.000705246913580247,0.0705246913580247
71,10,0.00140270310633214,0.140270310633214
71,11,0.000304012345679012,0.0304012345679012
71,12,0.00206653225806452,0.206653225806452
72,1,0.00048984468339307,0.048984468339307
72,2,0.00164765211640212,0.164765211640212
72,3,0.00213859020310633,0.213859020310633
72,4,0.00119675925925926,0.119675925925926
72,5,0.00229017323775388,0.229017323775388
